dial_id,turn_id,predicted,correct,prob,entropy,confidence,chatscript_prob,chatscript_rank
10,28,do_you_have_any_medical_problems,False,0.5972797420742807,1.4790667708902963,-2.0552897615176904,0.27177894619631571,2
10,29,are_you_having_any_other_pain,False,0.88804489208922688,0.72883084709145585,-1.418067794468761,0.00037050141243122868,31
10,30,are_you_stressed,True,0.93109394103152066,0.5894260450688027,3.3105057286573678,0.93109394103152066,1
10,31,are_you_married,True,0.93438730730899677,0.59583297532490698,4.3712849809091399,0.93438730730899677,1
10,32,do_you_use_illegal_drugs,False,0.93269537846472117,0.60085253468571631,0.52213374947458968,8.1561723646274468e-05,244
10,33,would_you_like_some_pain_medication,False,0.36900361998004705,3.1773356043208607,-4.4709918023220325,0.021812680944770652,7
10,34,do_you_have_a_cause_for_the_pain,False,0.91002396778996908,0.61032536538691828,-0.82790598268280835,,
10,35,what_do_you_do_for_a_living,False,0.13316828677691908,4.9303941895111763,-4.4777613300460022,,
10,36,thanks,True,0.91100343025580899,0.54288491583140341,0.9292857702194236,0.91100343025580899,1
10,37,to_summarize,True,0.56740871850440866,1.4484230625000838,-4.9372968796052836,0.56740871850440866,1
20,0,goodbye,False,0.3189026834681124,2.277065848988737,-6.0632476192088909,,
20,1,how_are_you,True,0.57678647103684377,2.8803947174207765,-2.2322829544202243,,
20,2,how_are_you,True,0.86181095533025431,1.045716515187739,1.3738382928037522,0.86181095533025431,1
20,3,i_am_sorry,True,0.91213255308359242,0.75578197659848434,3.4138802338362524,0.91213255308359242,1
20,4,tell_me_more_about_your_back_pain,True,0.71630468647470324,1.0941060615176439,1.2232208885005986,,
20,5,any_other_problems,False,0.78540037126632267,0.62616622511560116,-0.24731769012969135,0.17644128182138039,2
20,6,any_other_problems,True,0.98585902945864556,0.1056310569545281,2.7571068236641949,0.98585902945864556,1
20,7,any_other_problems,True,0.97264748293680658,0.23990542477029106,5.5856891621078804,0.97264748293680658,1
20,8,any_other_problems,True,0.96609486980063175,0.29030215133609188,5.042720864543103,0.96609486980063175,1
20,9,describe_the_pain,False,0.7425894482795925,0.94763897486802307,-0.9594387070388366,,
20,10,tell_me_more_about_your_back_pain,True,0.74189926346129287,0.80586425730584454,1.147816478318199,,
20,11,tell_me_more_about_your_back_pain,True,0.39239310453593473,3.9042666994213673,-2.2123768048123726,,
20,12,tell_me_more_about_your_back_pain,True,0.55486817431327728,1.6272172943983205,0.57203810681822209,,
20,13,describe_the_pain,True,0.60717093056316418,2.2581167126531274,-1.8760104688471393,0.60717093056316418,1
20,14,can_you_point_to_the_pain,True,0.28482003541375578,3.9794166221230776,-3.1727982887875648,,
20,15,can_you_point_to_the_pain,True,0.88285541616776353,0.94033607998580437,0.6316888318038093,,
20,16,what_is_your_name,True,0.88800068546239774,0.82104665304689617,1.309570611272876,0.88800068546239774,1
20,17,who_supports_you,False,0.10342449074719717,4.5500275858750356,-4.0640836678774921,0.0016665655420058263,102
30,0,what_is_your_name,False,0.34271386450966906,1.89123735580166,-5.0242800536976544,,
30,1,you_seem_uncomfortable,True,0.92317545474588825,0.68171763956592302,2.3095593745804317,,
30,2,what_brings_you_in_today,True,0.97215350252996779,0.27543307966987329,5.2517821755188381,0.97215350252996779,1
30,3,that_must_be_awful,True,0.90399454914922972,0.78144070274018707,4.4140982049847297,0.90399454914922972,1
30,4,any_other_problems,True,0.89455762994301946,0.68522478601268422,2.8385881191053537,0.89455762994301946,1
30,5,tell_me_more_about_your_back_pain,True,0.92770467034802062,0.41688668315036831,1.4965124695301724,,
30,6,any_other_problems,True,0.80381074680240716,1.5971483482140887,0.17629094407483425,,
30,7,any_other_problems,True,0.91620776190365083,0.59566270796197474,2.7681154058203874,0.91620776190365083,1
30,8,where_is_the_pain,True,0.98455271796189159,0.14266259502279857,3.1648662027859489,0.98455271796189159,1
30,9,when_did_the_pain_start,True,0.92010735000923538,0.376526621876764,1.8808917503245832,0.92010735000923538,1
30,10,describe_the_pain,True,0.9586421067229397,0.35815703920927283,5.6004244506980854,0.9586421067229397,1
30,11,any_other_problems,True,0.94764211393798592,0.31232560314922442,0.64059512028785326,0.94764211393798592,1
30,12,ok_then,False,0.025236004637723835,5.6409934193611564,-3.9761259003563199,,
30,13,where_is_the_pain,False,0.82398728639276175,1.1081128408459779,-1.4611190355472254,0.056102999047731743,2
30,14,what_makes_the_pain_better,True,0.968763297677663,0.24202802384309996,5.446375712430358,0.968763297677663,1
30,15,how_much_ibuprofen_do_you_take,True,0.84867665462145336,1.1607461102150383,2.8712150250411206,0.0025502338773145399,9
30,16,what_was_the_dose,True,0.90885846988599606,0.77088296772283571,1.0787607698607939,0.90885846988599606,1
30,17,any_other_problems,True,0.3375345591496744,2.8696185943880255,-3.9260446342284672,0.00011648339604134543,230
30,18,any_other_problems,True,0.88965558587669102,0.85648763158815944,-0.22420016700163906,,
30,19,when_did_the_pain_start,True,0.95863715579126807,0.3546189362559522,5.2283845191877827,0.95863715579126807,1
30,20,was_the_onset_of_the_frequent_urination_sudden,False,0.13895660894331147,4.9967085121421766,-3.4063411514052757,0.018160853279262201,5
30,21,can_you_rate_the_pain,True,0.92755964006381419,0.59060725068683262,2.4535952485543562,0.92755964006381419,1
30,22,any_other_problems,True,0.97016849163392815,0.26452746858376897,5.27780939954462,,
30,23,what_concerns_you_about_the_pain,False,0.24360829348530816,3.4508901080513823,-3.5120073830951877,0.004234512490356019,22
30,24,how_has_this_affected_you,True,0.96586842271812423,0.27629395664032369,3.339067685121325,0.96586842271812423,1
30,25,that_must_be_awful,True,0.89987926348632319,0.80974588576693374,4.3357416436424847,0.89987926348632319,1
30,26,ok_then,True,0.57959980811340717,0.75940129863710581,2.6191708180808502,0.57959980811340717,1
30,27,do_you_have_any_chronic_illnesses,True,0.96116795442172531,0.2658293895218023,3.7855567703688204,0.96116795442172531,1
30,28,any_family_history_of_illness,True,0.75953011053197905,0.66992201028485276,-0.013486322287712155,0.21951843753268413,2
30,29,have_you_ever_been_in_an_accident,True,0.93690182754226481,0.42230816730652182,2.5445368170987415,0.93690182754226481,1
30,30,any_prior_surgeries,True,0.91842446930194699,0.73898638963712604,6.295548232193374,0.91842446930194699,1
30,31,are_you_taking_any_medication,True,0.88313939830772314,0.61265614569795523,1.6493930450103274,0.01209421934775015,4
30,32,are_you_taking_any_other_medication,True,0.95348207801630291,0.41955227096560688,5.1279031857037056,0.95348207801630291,1
30,33,how_old_are_you,True,0.89659606333063224,0.72584604176957357,2.4475747762813138,0.89659606333063224,1
30,34,what_do_you_do_for_a_living,False,0.17502352517903819,4.6073722872652354,-3.5923682919070492,0.010323055297306072,8
30,35,are_you_taking_supplements,True,0.97431572662933719,0.23854218234782892,4.5336031672479233,0.97431572662933719,1
30,36,have_you_ever_been_in_the_hospital,True,0.97209819814334386,0.26194505513228811,3.2264812009430326,,
30,37,have_you_ever_been_in_the_hospital,True,0.73566627843552601,2.0689974628840573,2.6310151711490821,0.73566627843552601,1
30,38,do_you_have_any_allergies,True,0.98247923351281508,0.17474297848733958,6.694832338198534,0.98247923351281508,1
30,39,are_you_current_on_vaccinations,True,0.99334306862247257,0.073590209422033662,5.5056079714932347,0.99334306862247257,1
30,40,how_is_home,True,0.96965847387628101,0.28159566851662732,3.8805053006799795,0.96965847387628101,1
30,41,what_do_you_do_for_a_living,True,0.69869029249955183,1.8466253379191531,-0.92397639200040216,0.69869029249955183,1
30,42,are_you_happy,True,0.70370095856714365,1.8392641685269351,-2.1823731635160737,0.70370095856714365,1
30,43,what_do_you_do_for_fun,True,0.97061216237213299,0.25036645905281335,4.0683344716665308,0.97061216237213299,1
30,44,do_you_smoke,True,0.94167847856281528,0.5413683192008597,5.2982222339369507,0.94167847856281528,1
30,45,do_you_drink,True,0.91990296421618922,0.68955117378887243,4.1933890564462377,0.91990296421618922,1
30,46,do_you_use_illegal_drugs,False,0.42911774151949988,1.5331687874349309,-2.8816947478744011,,
30,47,do_you_use_illegal_drugs,True,0.98873856030633844,0.11281571222436254,6.6272134082835077,0.98873856030633844,1
30,48,are_you_in_a_relationship,True,0.9818790311567932,0.18557811881460898,6.0162446807435144,0.9818790311567932,1
30,49,are_you_sexually_active,True,0.9718756303029491,0.27499021278478503,6.9948467900931366,0.9718756303029491,1
30,50,do_you_use_any_contraception,True,0.93739100546128351,0.52465283791358497,2.508558901996794,,
30,51,do_you_have_a_history_of_depression,True,0.13213416633475378,4.5001789020129612,-4.4216042034220155,0.13213416633475378,1
30,52,how_is_your_family,True,0.89081858115943369,0.75236516856494429,2.5504551319262343,0.89081858115943369,1
30,53,do_you_have_any_children,True,0.85587980519178608,1.1708045749417328,3.5968411719424145,0.85587980519178608,1
30,54,are_your_parents_healthy,True,0.96148712119199176,0.34151317488090588,4.750433979433776,0.96148712119199176,1
30,55,do_you_have_any_chronic_illnesses,False,0.59847288081108529,0.91896550684659806,0.6660787586053909,0.0012282578527184264,6
30,56,are_your_grandparents_living,True,0.98240276532008253,0.15121851328219327,4.388026977004813,0.98240276532008253,1
30,57,how_did_grandparents_die,True,0.62341252696163407,1.7010633940818702,-1.3822025797131805,,
30,58,how_did_your_grandparents_die,True,0.94851264781744005,0.35588914991539167,3.3575619940125638,0.94851264781744005,1
30,59,do_you_have_any_questions,True,0.98995317918860704,0.091345326994265549,5.0510651052393891,0.98995317918860704,1
40,0,how_are_you,True,0.9950535075461584,0.052816372702825923,8.7401966929820638,,
40,1,did_you_have_any_trouble_finding_us,False,0.94935046876432716,0.44671232581211778,-0.89715977264844438,0.0014643137177340903,7
40,2,good,True,0.70197551168566308,2.029203924380957,-3.5294744884103952,0.70197551168566308,1
40,3,what_brings_you_in_today,False,0.75504962821220967,1.3164956126071958,-2.3356604682880162,0.071270130034045406,2
40,4,hopefully_we_can_help_you,False,0.99824870921982889,0.017462843619497192,1.9962142933417109,0.00023030201570589166,3
40,5,that_must_be_hard,True,0.14993879204927507,4.1639905954619394,-5.9663084052976245,0.011503323140948677,16
40,6,i_will_do_my_best,True,0.54965854303987594,1.1884123385209493,-2.5903510389424889,0.54965854303987594,1
40,7,is_there_anything_else_i_can_help_you_with,True,0.94483139515628689,0.25285461457901393,1.0960104964561048,0.94483139515628689,1
40,8,what_bothers_you_the_most,True,0.97166171400905144,0.18774424876000381,2.1469678167205761,0.97166171400905144,1
40,9,what_makes_the_pain_better,False,0.27105849724531217,2.6980224584824923,-4.2035805757367957,0.11824336768306515,4
40,10,is_the_pain_constant,True,0.73433205841410676,1.7146219752998324,-3.9015069687655517,0.00013875097517026381,155
50,0,how_are_you,True,0.99885483949428,0.012789015928938247,5.4045135119860763,0.99885483949428,1
50,1,tell_me_more_about_your_back_pain,True,0.99564938249235746,0.033956618047807127,6.3245689309780779,,
50,2,hopefully_we_can_help_you,False,0.30653128391033813,2.135221482953396,-7.2023572233383941,1.0146759379637225e-05,89
50,3,tell_me_more_about_your_back_pain,True,0.95590013915249328,0.28670082942420916,3.1711957021872266,,
50,4,how_has_this_affected_you,True,0.97819259116781598,0.17635347711802787,7.0173815987585462,0.97819259116781598,1
50,5,what_do_you_do_for_a_living,True,0.9850687388710071,0.14400984812128959,5.2864620567130247,0.9850687388710071,1
50,6,hopefully_we_can_help_you,False,0.54441442042017496,1.8530114675639264,-8.5012002614773436,,
50,7,have_you_tried_any_treatment,False,0.28081377450377182,3.3262563755362731,-4.6329618838524578,,
50,8,what_brings_you_in_today,True,0.92356396522395601,0.40159746954952025,2.25973296927899,0.92356396522395601,1
50,9,when_did_the_pain_start,True,0.95788603621631963,0.31836658709117699,4.3193469236659947,0.95788603621631963,1
50,10,describe_the_pain,False,0.071430064169528656,5.1482263994619828,-4.5678302514863312,,
50,11,what_makes_the_pain_worse,True,0.96154804410043082,0.33850546078691163,5.6897902570124463,0.96154804410043082,1
50,12,describe_the_pain,True,0.96735222333179982,0.25538412777842889,4.1830591270929274,0.96735222333179982,1
50,13,does_the_pain_radiate,True,0.95705845304683179,0.40096763438092908,3.6655395803833035,0.95705845304683179,1
50,14,can_you_rate_the_pain,True,0.99808402933033724,0.022109959538289457,15.288813954618915,0.99808402933033724,1
50,15,have_you_tried_any_treatment,True,0.47135773351870097,3.0404545285751072,-4.3663272241368771,0.47135773351870097,1
50,16,have_you_tried_ice,True,0.63619608784769544,1.3150154265252609,0.25510853673374756,0.63619608784769544,1
50,17,have_you_ever_been_in_the_hospital,True,0.56623534623098026,0.70640780732273378,-1.8201865810019637,0.56623534623098026,1
50,18,any_prior_surgeries,True,0.97823621975453989,0.16624238923071749,3.3190028792950965,0.97823621975453989,1
50,19,do_you_have_any_chronic_illnesses,True,0.9653299444249992,0.24929190481037625,3.5819835694540738,0.9653299444249992,1
50,20,are_you_current_on_vaccinations,True,0.99460898199666004,0.056753154925365729,5.14375520744409,0.99460898199666004,1
50,21,are_your_parents_healthy,True,0.9646855009617088,0.31359846973058586,4.8781208510992196,0.9646855009617088,1
50,22,are_your_grandparents_living,True,0.97366957512266772,0.22208136368758705,2.5789589931002252,,
50,23,are_you_healthy,False,0.6805966772184584,1.1042323686900868,-0.81514444108362927,,
50,24,do_you_have_any_children,True,0.96842985078249411,0.17375972789521524,0.4263305856318112,0.96842985078249411,1
50,25,i_have_more_questions,True,0.85881612796523754,0.56420247962641024,-2.9458096463398551,0.85881612796523754,1
50,26,how_is_home,True,0.97398019944974223,0.22730701277030849,6.1637297233106461,,
50,27,how_is_home,False,0.50515254969339418,2.2577575402979635,-2.0223804081809273,0.26242067622645493,2
50,28,who_do_you_live_with,True,0.44572386750374493,3.0755057093180991,-4.4797142034185686,,
50,29,who_do_you_live_with,True,0.90883618884014084,0.52789103616132305,-0.78582217258575171,0.90883618884014084,1
50,30,do_you_have_a_weapon,True,0.92963069288750666,0.57088430567963866,1.7083836765846321,0.92963069288750666,1
50,31,to_summarize,False,0.26007239478289529,2.4790669950882682,-8.8310025865412527,0.020886774142601518,7
50,32,any_other_sexual_partners,True,0.700095262607622,1.4976294428717549,-1.8915572102246785,0.700095262607622,1
50,33,do_you_use_illegal_drugs,True,0.99288913638392295,0.071414823073187458,7.2774665097780442,0.99288913638392295,1
50,34,do_you_smoke,True,0.98140853962944086,0.15283375124831358,2.4136750196348062,0.98140853962944086,1
50,35,do_you_drink,True,0.96607910046559864,0.32663712079153939,5.0687687927852014,0.96607910046559864,1
50,36,do_you_exercise,True,0.94349213969923618,0.52182955245702645,5.5038397639697036,0.94349213969923618,1
50,37,what_do_you_do_for_fun,True,0.5660418420052562,1.8908827973990407,-3.2170803608775982,,
50,38,do_you_have_any_hobbies,True,0.96722283879753201,0.29073939840496976,3.5446604764128748,0.96722283879753201,1
50,39,thanks,False,0.92255119412774855,0.44221426504897426,-3.2018860689966506,0.00040842001103247376,19
50,40,what_brings_you_in_today,True,0.99467412039649206,0.0548831302070227,5.5441147481480622,0.99467412039649206,1
50,41,that_must_be_awful,True,0.57153094392427206,1.1403085650751486,-1.0914779136989536,0.57153094392427206,1
50,42,describe_the_pain,True,0.97038330498973713,0.20397686729159792,3.3626051969131208,0.97038330498973713,1
50,43,do_you_have_a_cause_for_the_pain,False,0.89027376863764707,0.6251856283373417,-1.5362994343882301,0.0075031588574502464,3
50,44,how_are_you,True,0.20231987000843896,3.4830548000953145,-4.9451079549763541,0.20231987000843896,1
50,45,how_frequent_is_the_pain,True,0.7306705495497996,1.2387793134067449,-0.074194811699557495,,
50,46,any_other_problems,True,0.98162973591684333,0.16246735036828641,5.0186715142924925,0.98162973591684333,1
50,47,have_you_noticed_pain_while_urinating,True,0.89391590964341749,0.55758084356028992,-1.388571904971138,0.89391590964341749,1
50,48,does_the_pain_radiate,True,0.95788195583219593,0.39079466746409858,5.2808892638760891,0.95788195583219593,1
50,49,where_is_the_pain,True,0.97195939076037174,0.24278712335418071,6.6095690281243513,0.97195939076037174,1
50,50,is_the_pain_constant,False,0.41428300493328257,3.4314080228440669,-3.3106196108592814,,
50,51,describe_the_pain,True,0.96837359024016001,0.25062212920007892,4.3687775594457507,0.96837359024016001,1
50,52,can_you_rate_the_pain,True,0.99407766959535016,0.053007645186190312,4.9061062180373112,0.0029615704830535496,2
50,53,can_you_rate_the_pain,True,0.96441949970004737,0.2964045341135908,3.8357709319616768,0.96441949970004737,1
50,54,when_did_the_pain_start,True,0.72459940147621671,0.89704230706991361,2.54446391009916,0.72459940147621671,1
50,55,is_the_pain_constant,True,0.92948065541969949,0.62872346020461212,2.7864286882170997,0.92948065541969949,1
50,56,hopefully_we_can_help_you,True,0.6805153211873407,0.67204841747816346,2.514019840671605,0.6805153211873407,1
50,57,what_makes_the_pain_worse,True,0.96790993887062537,0.29220415609122891,6.4488484165641573,0.96790993887062537,1
50,58,what_makes_the_pain_better,True,0.94899110319466273,0.42513363262292708,4.8685312147556212,0.94899110319466273,1
50,59,what_makes_the_pain_better,False,0.70136218588107047,1.0068502962594419,-0.94128259552168725,0.19664239781900356,2
50,60,i_have_more_questions,True,0.91432084902458144,0.3193838539968073,1.4938347627715816,0.91432084902458144,1
50,61,i_have_more_questions,False,0.9364344587706005,0.36327359588171088,-3.0567212780116062,9.1620687738799199e-06,58
50,62,do_you_have_any_chronic_illnesses,True,0.9652921816657305,0.24393986912338395,3.5748176103401357,0.9652921816657305,1
50,63,have_you_ever_had_any_serious_illnesses,True,0.4604943903946403,2.412408676509795,-3.8248437634461054,0.4604943903946403,1
50,64,have_you_ever_been_in_an_accident,True,0.9424136669874511,0.40544279858342885,3.3150950073631931,0.9424136669874511,1
50,65,any_prior_surgeries,True,0.91842446930194699,0.73898638963712604,6.295548232193374,0.91842446930194699,1
50,66,have_you_ever_been_in_the_hospital,True,0.97637752768631536,0.23173321655468745,6.4733801684850309,0.97637752768631536,1
50,67,are_you_taking_any_medication,True,0.97337995469255856,0.23159528778369956,6.0512272634016098,0.97337995469255856,1
50,68,are_you_taking_supplements,True,0.97108882849612843,0.25699681422592524,4.5778652561687938,0.97108882849612843,1
50,69,any_otc_medication,True,0.88984624091326869,0.52761642191360258,-0.49660631453297621,0.88984624091326869,1
50,70,are_you_taking_supplements,True,0.97790661588382632,0.20598622889947041,5.0256541210365544,0.97790661588382632,1
50,71,are_you_taking_supplements,True,0.58004211319121379,1.0685446242931576,-1.6774209750355582,0.58004211319121379,1
50,72,do_you_have_any_allergies,True,0.98539200567753971,0.14743562610231523,7.2451076123767884,0.98539200567753971,1
50,73,are_you_current_on_vaccinations,True,0.98921016137681439,0.10585388943914652,5.2691678220866667,0.98921016137681439,1
50,74,who_do_you_live_with,True,0.82429161260582307,0.79406766745868562,0.5195100845814099,0.82429161260582307,1
50,75,who_do_you_live_with,True,0.96991393732878173,0.29065786461497556,2.4290383569832308,0.96991393732878173,1
50,76,do_you_feel_safe_at_home,True,0.97798716391385343,0.20324219609169178,5.5595770630318064,0.97798716391385343,1
50,77,how_far_did_you_get_in_school,True,0.6818653499326599,1.6225363409603897,-2.2178341633934218,,
50,78,how_far_did_you_get_in_school,True,0.91576683213680776,0.69058662098045398,-0.25937869324493518,,
50,79,did_you_fall,False,0.070701752010915969,4.9753870755697482,-5.2384984895721249,,
50,80,describe_the_frequent_urination,False,0.32172430474428848,2.5460940037744559,-3.444057530971631,,
50,81,what_do_you_do_for_fun,True,0.96821934556901401,0.26902492267440387,4.2436981797768363,0.0025915592390938001,3
50,82,what_do_you_do_for_fun,True,0.9804824004402849,0.19299743813179135,6.6743421418694355,0.9804824004402849,1
50,83,how_far_did_you_get_in_school,False,0.28105697561991205,3.4076936069093184,-3.2544175294841526,0.16166191407560396,2
50,84,is_your_job_pleasurable,True,0.95018061130565556,0.40570681033718936,1.7679366940216559,0.95018061130565556,1
50,85,is_your_job_pleasurable,True,0.93968364099587864,0.45610734709494088,4.7167417191262802,0.93968364099587864,1
50,86,what_do_you_do_for_fun,True,0.99428577641797133,0.062048443706147809,7.3183533428795711,0.99428577641797133,1
50,87,do_you_drink,True,0.76970852854896699,1.5664363340036849,-1.9460664020037437,0.76970852854896699,1
50,88,do_you_smoke,True,0.93084806407400456,0.57062060804685566,3.2303586534314723,0.93084806407400456,1
50,89,any_prescription_medication,False,0.90008499856911395,0.52218832696742767,-1.3626105224079794,,
50,90,do_you_use_illegal_drugs,True,0.98746399920869499,0.12532225017411544,5.9032825906051656,0.98746399920869499,1
50,91,are_you_in_a_relationship,True,0.97929950827537438,0.20871486460970218,6.3709576579209362,0.97929950827537438,1
50,92,are_you_sexually_active,True,0.9718756303029491,0.27499021278478503,6.9948467900931366,0.9718756303029491,1
50,93,are_you_sexually_active,True,0.98292657073869893,0.14531432610556097,6.7713203778064317,0.98292657073869893,1
50,94,how_many_sexual_partners,True,0.98155089787085903,0.15645908590139296,5.50612366780814,0.98155089787085903,1
50,95,do_you_prefer_men_or_women,False,0.98338530045150918,0.12305346788559964,0.52805942699423702,,
50,96,do_you_prefer_men_or_women,True,0.51827574219575678,1.0981280859921607,-1.0691296068840175,0.51827574219575678,1
50,97,have_you_ever_had_a_sexually_transmitted_infection,True,0.98164438018755096,0.13894077347714637,4.7862964994040116,0.98164438018755096,1
50,98,are_your_grandparents_living,True,0.94177666652067049,0.43310554398575773,3.0244000268439262,0.94177666652067049,1
50,99,tell_me_about_your_grandparents,True,0.88766262957842279,0.60956372558949423,1.5418103942224808,,
50,100,are_your_parents_living,True,0.94656108176444631,0.45745190853228446,3.4066604982694129,0.94656108176444631,1
50,101,are_your_parents_healthy,True,0.96623051420106731,0.29038249221912577,5.7120050191494771,0.96623051420106731,1
50,102,do_you_have_siblings,True,0.97394740094535293,0.24816715130755185,6.1356274164278846,0.97394740094535293,1
50,103,do_you_have_any_children,True,0.97785477722400083,0.2160979564304957,5.6435192898120716,0.97785477722400083,1
50,104,thanks,True,0.99295463545259177,0.068509721928332934,4.7448651091341736,,
50,105,hopefully_we_can_help_you,False,0.29405445097509592,1.9097537759024257,-5.2536496275612974,0.15533637402826334,4
60,0,what_brings_you_in_today,True,0.99018747165613841,0.091253117807021236,5.9131214214912449,0.99018747165613841,1
60,1,tell_me_more_about_your_back_pain,True,0.9865155563496304,0.12217390806321891,2.5074414134956542,,
60,2,how_has_this_affected_you,True,0.95047941912861322,0.30034538268214805,5.9483603650190515,0.95047941912861322,1
60,3,tell_me_more_about_your_back_pain,False,0.97390073385108367,0.15117056636086362,3.9455769720639089,0.020369236860056632,2
60,4,what_do_you_do_for_a_living,True,0.97431016306335849,0.2138462141705797,3.2012326574643772,0.97431016306335849,1
60,5,does_the_pain_interfere_with_work,True,0.73869325287740217,0.88287533527036999,-0.9094443437335441,0.73869325287740217,1
60,6,are_you_frustrated,True,0.96893216196407539,0.27344100708391583,0.3964771136310371,0.96893216196407539,1
60,7,are_you_having_any_other_pain,False,0.59245525420006406,0.73007066573035695,1.0000135717243614,0.39992979991210964,2
60,8,any_other_problems,True,0.54791373368818919,2.7913152313641882,-0.70844343634436591,,
60,9,any_other_problems,True,0.99298553285993219,0.052594407479011465,0.3035599775532038,0.99298553285993219,1
60,10,when_did_the_pain_start,True,0.83143953670561621,0.6434780040294874,2.6334237497404813,0.83143953670561621,1
60,11,when_did_the_frequent_urination_start,True,0.94379284636962579,0.40256874349133548,4.4485064217835246,0.94379284636962579,1
60,12,how_has_this_affected_you,False,0.9010229239023777,0.44703166785037496,2.9499057517162512,0.0029938995508496146,5
60,13,have_you_had_back_pain_before,False,0.77303272486449126,0.63403030630946533,-0.043612812154334574,6.6116822967345966e-07,227
60,14,any_other_problems,True,0.97621801239476302,0.18447529945266941,-1.7181941197777282,0.97621801239476302,1
60,15,any_other_problems,True,0.99407608993636121,0.058911718449578931,2.1530834750896721,,
60,16,any_other_problems,True,0.97854716512849271,0.17056319112872539,3.1321225299248137,,
